145,2.121980 
146,2.122008 
147,2.122017 
148,2.122024 
149,2.172255 
150,2.172280 
151,2.172289 
152,2.172297 
153,2.222516 
154,2.222543 
155,2.222556 
156,2.222563 
157,2.272780 
158,2.272807 
159,2.272816 
160,2.272824 
161,2.323013 
162,2.323039 
163,2.323047 
164,2.323055 
165,2.373273 
166,2.373300 
167,2.373309 
168,2.373316 
169,2.423535 
170,2.423563 
171,2.423572 
172,2.423579 
173,2.473802 
174,2.473831 
175,2.473841 
176,2.473848 
177,2.524081 
178,2.524128 
179,2.524147 
180,2.524163 
181,2.574461 
182,2.574517 
183,2.574538 
184,2.574554 
185,2.624789 
186,2.624838 
187,2.624856 
188,2.624872 
189,2.675126 
190,2.675185 
191,2.675209 
192,2.675229 
193,2.725458 
194,2.725507 
195,2.725526 
196,2.725544 
197,2.775874 
198,2.775941 
199,2.775967 
200,2.775987 
201,2.826220 
202,2.826280 
203,2.826304 
204,2.826335 
205,2.876600 
206,2.876634 
207,2.876657 
208,2.876669 
209,2.926903 
210,2.926947 
211,2.926966 
212,2.926985 
213,2.977219 
214,2.977263 
215,2.977283 
216,2.977301 
217,3.027530 
218,3.027577 
219,3.027597 
220,3.027617 
221,3.077906 
222,3.077954 
223,3.077974 
224,3.077993 
225,3.128363 
226,3.128455 
227,3.128502 
228,3.128546 
229,3.178828 
230,3.178918 
231,3.178965 
232,3.179009 
233,3.229394 
234,3.229491 
235,3.229544 
236,3.229594 
237,3.279952 
238,3.280041 
239,3.280095 
240,3.280144 
241,3.330469 
242,3.330558 
243,3.330610 
244,3.330658 
245,3.380956 
246,3.381053 
247,3.381107 
248,3.381158 
249,3.431424 
250,3.431459 
251,3.431475 
252,3.431490 
253,3.481718 
254,3.481754 
255,3.481770 
256,3.481785 
257,3.532086 
258,3.532161 
259,3.532205 
260,3.532245 
261,3.582529 
262,3.582601 
263,3.582643 
264,3.582685 
265,3.633039 
266,3.633137 
267,3.633190 
268,3.633238 
269,3.683632 
270,3.683730 
271,3.683783 
272,3.683833 
273,3.734195 
274,3.734288 
275,3.734340 
276,3.734390 
277,3.784712 
278,3.784804 
279,3.784866 
280,3.784925 
281,3.835264 
282,3.835357 
283,3.835424 
284,3.835478 
285,3.885837 
286,3.885979 
287,3.886031 
288,3.886081 
289,3.936348 
290,3.936383 
291,3.936399 
292,3.936415 
293,3.986590 
294,3.986631 
295,3.986649 
296,3.986664 
297,4.036837 
298,4.036871 
299,4.036888 
300,4.036903 
301,4.087133 
302,4.087170 
303,4.087187 
304,4.087203 
305,4.137525 
306,4.137618 
307,4.137671 
308,4.137720 
309,4.188080 
310,4.188171 
311,4.188225 
312,4.188274 
313,4.238603 
314,4.238690 
315,4.238743 
316,4.238791 
317,4.289183 
318,4.289304 
319,4.289361 
320,4.289408 
321,4.339771 
322,4.339862 
323,4.339919 
324,4.339991 
325,4.390257 
326,4.390342 
327,4.390391 
328,4.390440 
329,4.440711 
330,4.440757 
331,4.440779 
332,4.440798 
333,4.490993 
334,4.491035 
335,4.491061 
336,4.491080 
337,4.541325 
338,4.541371 
339,4.541394 
340,4.541414 
341,4.591660 
342,4.591705 
343,4.591726 
344,4.591744 
345,4.641993 
346,4.642032 
347,4.642053 
348,4.642071 
349,4.692279 
350,4.692326 
351,4.692359 
352,4.692379 
353,4.742638 
354,4.742682 
355,4.742702 
356,4.742720 
357,4.792970 
358,4.793012 
359,4.793043 
360,4.793063 
361,4.843619 
362,4.843707 
363,4.843755 
364,4.843800 
365,4.894037 
366,4.894082 
367,4.894103 
368,4.894121 
369,4.944319 
370,4.944365 
371,4.944385 
372,4.944406 
373,4.994765 
374,4.994866 
375,4.994924 
376,4.994987 
377,5.045371 
378,5.045467 
379,5.045528 
380,5.045580 
381,5.095965 
382,5.096067 
383,5.096132 
384,5.096181 
385,5.146463 
386,5.146571 
387,5.146630 
388,5.146687 
389,5.197074 
390,5.197162 
391,5.197220 
392,5.197269 
393,5.247545 
394,5.247591 
395,5.247614 
396,5.247633 
397,5.297877 
398,5.297954 
399,5.297975 
400,5.297996 
401,5.348238 
402,5.348287 
403,5.348310 
404,5.348329 
405,5.398564 
406,5.398662 
407,5.398735 
408,5.398781 
409,5.448995 
410,5.449029 
411,5.449046 
412,5.449061 
413,5.499372 
414,5.499454 
415,5.499501 
416,5.499546 
417,5.549933 
418,5.550028 
419,5.550078 
420,5.550129 
421,5.600424 
422,5.600534 
423,5.600590 
424,5.600641 
425,5.651006 
426,5.651094 
427,5.651147 
428,5.651198 
429,5.701561 
430,5.701651 
431,5.701704 
432,5.701754 
433,5.752033 
434,5.752079 
435,5.752101 
436,5.752119 
437,5.802329 
438,5.802375 
439,5.802398 
440,5.802416 
441,5.852624 
442,5.852684 
443,5.852705 
444,5.852724 
445,5.902968 
446,5.903014 
447,5.903035 
448,5.903063 
449,5.953280 
450,5.953321 
451,5.953340 
452,5.953359 
453,6.003567 
454,6.003625 
455,6.003647 
456,6.003667 
457,6.053929 
458,6.053972 
459,6.053993 
460,6.054012 
461,6.104355 
462,6.104450 
463,6.104501 
464,6.104546 
465,6.154908 
466,6.154999 
467,6.155052 
468,6.155102 
469,6.205471 
470,6.205559 
471,6.205609 
472,6.205658 
473,6.255985 
474,6.256074 
475,6.256152 
476,6.256214 
477,6.306581 
478,6.306673 
479,6.307492 
480,6.307549 
481,6.357859 
482,6.358013 
483,6.358066 
484,6.358117 
485,6.408365 
486,6.408405 
487,6.408425 
488,6.408443 
489,6.458650 
490,6.458686 
491,6.458703 
492,6.458718 
493,6.508912 
494,6.508950 
495,6.508967 
496,6.508983 
497,6.559237 
498,6.559273 
499,6.559290 
500,6.559305 
501,6.609540 
502,6.609576 
503,6.609594 
504,6.609609 
505,6.659944 
506,6.660026 
507,6.660074 
508,6.660117 
509,6.710335 
510,6.710379 
511,6.710399 
512,6.710418 
513,6.760617 
514,6.760666 
515,6.760691 
516,6.760711 
517,6.810959 
518,6.811008 
519,6.811029 
520,6.811048 
521,6.861292 
522,6.861338 
523,6.861363 
524,6.861382 
525,6.911648 
526,6.911690 
527,6.911714 
528,6.911732 
529,6.961994 
530,6.962037 
531,6.962058 
532,6.962077 
533,7.012277 
534,7.012321 
535,7.012344 
536,7.012364 
537,7.062718 
538,7.062816 
539,7.062864 
540,7.062907 
541,7.113219 
542,7.113322 
543,7.113382 
544,7.113435 
545,7.163731 
546,7.163775 
547,7.163796 
548,7.163815 
549,7.214041 
550,7.214085 
551,7.214109 
552,7.214128 
553,7.264395 
554,7.264446 
555,7.264467 
556,7.264488 
557,7.314736 
558,7.314781 
559,7.314801 
560,7.314819 
561,7.365063 
562,7.365109 
563,7.365132 
564,7.365150 
565,7.415350 
566,7.415386 
567,7.415402 
568,7.415416 
569,7.465609 
570,7.465657 
571,7.465674 
572,7.465690 
573,7.515884 
574,7.515919 
575,7.515935 
576,7.515950 
577,7.566186 
578,7.566221 
579,7.566238 
580,7.566252 
581,7.616480 
582,7.616516 
583,7.616533 
584,7.616547 
585,7.666778 
586,7.666814 
587,7.666830 
588,7.666847 
589,7.717025 
590,7.717174 
591,7.717196 
592,7.717213 
593,7.767386 
594,7.767412 
595,7.767421 
596,7.767429 
597,7.817611 
598,7.817646 
599,7.817663 
600,7.817678 
601,7.867908 
602,7.867944 
603,7.867960 
604,7.867975 
605,7.918212 
606,7.918308 
607,7.918355 
608,7.918399 
609,7.968665 
610,7.968701 
611,7.968717 
612,7.968731 
613,8.019009 
614,8.019074 
615,8.019121 
616,8.019164 
617,8.069428 
618,8.069487 
619,8.069518 
620,8.069546 
621,8.119838 
622,8.119901 
623,8.119936 
624,8.119967 
625,8.170209 
626,8.170284 
627,8.170320 
628,8.170353 
629,8.220649 
630,8.220714 
631,8.220750 
632,8.220789 
633,8.271132 
634,8.271196 
635,8.271232 
636,8.271263 
637,8.321505 
638,8.321563 
639,8.321593 
640,8.321621 
641,8.371929 
642,8.372019 
643,8.372068 
644,8.372120 
645,8.422367 
646,8.422409 
647,8.422430 
648,8.422448 
649,8.472684 
650,8.472720 
651,8.472737 
652,8.472752 
653,8.523059 
654,8.523138 
655,8.523180 
656,8.523221 
657,8.573475 
658,8.573510 
659,8.573527 
660,8.573542 
661,8.623734 
662,8.623770 
663,8.623787 
664,8.623803 
665,8.674033 
666,8.674069 
667,8.674085 
668,8.674099 
669,8.724335 
670,8.724369 
671,8.724385 
672,8.724400 
673,8.774631 
674,8.774665 
675,8.774682 
676,8.774696 
677,8.825020 
678,8.825110 
679,8.825190 
680,8.825248 
681,8.875515 
682,8.875600 
683,8.875649 
684,8.875698 
685,8.925937 
686,8.925972 
687,8.925989 
688,8.926004 
689,8.976233 
690,8.976270 
691,8.976286 
692,8.976301 
693,9.026532 
694,9.026568 
695,9.026584 
696,9.026600 
697,9.076829 
698,9.076865 
699,9.076881 
700,9.076896 
701,9.127148 
702,9.127183 
703,9.127200 
704,9.127215 
705,9.177448 
706,9.177483 
707,9.177500 
708,9.177514 
709,9.227744 
710,9.227779 
711,9.227794 
712,9.227810 
713,9.278120 
714,9.278201 
715,9.278247 
716,9.278291 
717,9.328567 
718,9.328650 
719,9.328698 
720,9.328743 
721,9.379015 
722,9.379063 
723,9.379083 
724,9.379102 
725,9.429369 
726,9.429410 
727,9.429431 
728,9.429449 
729,9.479695 
730,9.479737 
731,9.479756 
732,9.479770 
733,9.530014 
734,9.530054 
735,9.530072 
736,9.530087 
737,9.580276 
738,9.580313 
739,9.580332 
740,9.580347 
741,9.630589 
742,9.630629 
743,9.630646 
744,9.630661 
745,9.680911 
746,9.680952 
747,9.680970 
748,9.680988 
749,9.731231 
750,9.731270 
751,9.731287 
752,9.731308 
753,9.781523 
754,9.781564 
755,9.781582 
756,9.781600 
757,9.831761 
758,9.831801 
759,9.831817 
760,9.831832 
761,9.882051 
762,9.882092 
763,9.882112 
764,9.882130 
765,9.932376 
766,9.932414 
767,9.932432 
768,9.932449 
769,9.982681 
770,9.982716 
771,9.982732 
772,9.982751 
773,10.032933 
774,10.032969 
775,10.032986 
776,10.033000 
777,10.083250 
778,10.083291 
779,10.083308 
780,10.083322 
781,10.133551 
782,10.133587 
783,10.133603 
784,10.133618 
785,10.183847 
786,10.183886 
787,10.183902 
788,10.183916 
789,10.234147 
790,10.234183 
791,10.234199 
792,10.234215 
793,10.284402 
794,10.284437 
795,10.284454 
796,10.284468 
797,10.334654 
798,10.334695 
799,10.334712 
800,10.334726 
801,10.384923 
802,10.384956 
803,10.384973 
804,10.384988 
805,10.435242 
806,10.435276 
807,10.435285 
808,10.435293 
809,10.485578 
810,10.485632 
811,10.485653 
812,10.485684 
813,10.535895 
814,10.535926 
815,10.535935 
816,10.535943 
817,10.586119 
818,10.586147 
819,10.586155 
820,10.586162 
821,10.636382 
822,10.636420 
823,10.636430 
824,10.636439 
825,10.686608 
826,10.686634 
827,10.686642 
828,10.686650 
829,10.736834 
830,10.736861 
831,10.736870 
832,10.736877 
833,10.787098 
834,10.787124 
835,10.787133 
836,10.787140 
837,10.837357 
838,10.837385 
839,10.837394 
840,10.837402 
841,10.887620 
842,10.887646 
843,10.887655 
844,10.887662 
845,10.937901 
846,10.937932 
847,10.937941 
848,10.937948 
849,10.988194 
850,10.988257 
851,10.988281 
852,10.988300 
853,11.038533 
854,11.038592 
855,11.038614 
856,11.038632 
857,11.088966 
858,11.089034 
859,11.089062 
860,11.089087 
861,11.139337 
862,11.139370 
863,11.139381 
864,11.139390 
865,11.189647 
866,11.189717 
867,11.189745 
868,11.189767 
869,11.239972 
870,11.240007 
871,11.240018 
872,11.240027 
873,11.290261 
874,11.290293 
875,11.290304 
876,11.290314 
877,11.340546 
878,11.340579 
879,11.340589 
880,11.340598 
881,11.390798 
882,11.390830 
883,11.390842 
884,11.390851 
885,11.441328 
886,11.441392 
887,11.441417 
888,11.441437 
889,11.491685 
890,11.491716 
891,11.491726 
892,11.491735 
893,11.541916 
894,11.541950 
895,11.541962 
896,11.541972 
897,11.592213 
898,11.592246 
899,11.592258 
900,11.592268 
901,11.642550 
902,11.642619 
903,11.642651 
904,11.642675 
905,11.692956 
906,11.693019 
907,11.693042 
908,11.693061 
909,11.743261 
910,11.743298 
911,11.743308 
912,11.743318 
913,11.793548 
914,11.793582 
915,11.793592 
916,11.793601 
917,11.843887 
918,11.843954 
919,11.843977 
920,11.844005 
921,11.894308 
922,11.894368 
923,11.894412 
924,11.894456 
925,11.944818 
926,11.944886 
927,11.944917 
928,11.944937 
929,11.995237 
930,11.995302 
931,11.995332 
932,11.995356 
933,12.045645 
934,12.045714 
935,12.045742 
936,12.045763 
937,12.096064 
938,12.096134 
939,12.096161 
940,12.096181 
941,12.146520 
942,12.146587 
943,12.146614 
944,12.146635 
945,12.196973 
946,12.197040 
947,12.197067 
948,12.197087 
949,12.247335 
950,12.247364 
951,12.247373 
952,12.247381 
953,12.297569 
954,12.297600 
955,12.297610 
956,12.297628 
957,12.347935 
958,12.347965 
959,12.347978 
960,12.347986 
961,12.398240 
962,12.398301 
963,12.398322 
964,12.398341 
965,12.448590 
966,12.448620 
967,12.448630 
968,12.448638 
969,12.498830 
970,12.498861 
971,12.498870 
972,12.498877 
973,12.549123 
974,12.549156 
975,12.549164 
976,12.549173 
977,12.599406 
978,12.599435 
979,12.599443 
980,12.599450 
981,12.649686 
982,12.649715 
983,12.649724 
984,12.649734 
985,12.699964 
986,12.699993 
987,12.700001 
988,12.700010 
989,12.750188 
990,12.750217 
991,12.750228 
992,12.750236 
993,12.800467 
994,12.800495 
995,12.800504 
996,12.800514 
997,12.850737 
998,12.850764 
999,12.850773 
1000,12.850780 
1001,12.901001 
1002,12.901027 
1003,12.901036 
1004,12.901043 
1005,12.951192 
1006,12.951219 
1007,12.951227 
1008,12.951235 
1009,13.001532 
1010,13.001591 
1011,13.001614 
1012,13.001632 
1013,13.051880 
1014,13.051911 
1015,13.051919 
1016,13.051928 
1017,13.102077 
1018,13.102104 
1019,13.102113 
1020,13.102121 
1021,13.152274 
1022,13.152301 
1023,13.152311 
1024,13.152318 
1025,13.202483 
1026,13.202511 
1027,13.202519 
1028,13.202527 
1029,13.252841 
1030,13.252908 
1031,13.252935 
1032,13.252955 
1033,13.303260 
1034,13.303356 
1035,13.303388 
1036,13.303410 
1037,13.353750 
1038,13.353816 
1039,13.353843 
1040,13.353863 
1041,13.404102 
1042,13.404137 
1043,13.404148 
1044,13.404158 
1045,13.454383 
1046,13.454409 
1047,13.454428 
1048,13.454437 
1049,13.504658 
1050,13.504686 
1051,13.504694 
1052,13.504702 
1053,13.554922 
1054,13.554950 
1055,13.554958 
1056,13.554965 
1057,13.605149 
1058,13.605175 
1059,13.605184 
1060,13.605191 
1061,13.655417 
1062,13.655445 
1063,13.655454 
1064,13.655462 
1065,13.705626 
1066,13.705653 
1067,13.705662 
1068,13.705670 
1069,13.755892 
1070,13.755919 
1071,13.755928 
1072,13.755935 
1073,13.806184 
1074,13.806211 
1075,13.806227 
1076,13.806242 
1077,13.856425 
1078,13.856455 
1079,13.856464 
1080,13.856472 
1081,13.906658 
1082,13.906685 
1083,13.906693 
1084,13.906701 
1085,13.956921 
1086,13.956949 
1087,13.956958 
1088,13.956965 
1089,14.007133 
1090,14.007160 
1091,14.007169 
1092,14.007176 
1093,14.057397 
1094,14.057424 
1095,14.057433 
1096,14.057441 
1097,14.107662 
1098,14.107826 
1099,14.107858 
1100,14.107876 
1101,14.158166 
1102,14.158215 
1103,14.158233 
1104,14.158249 
1105,14.208459 
1106,14.208526 
1107,14.208560 
1108,14.208591 
1109,14.258938 
1110,14.259006 
1111,14.259037 
1112,14.259061 
1113,14.309434 
1114,14.309500 
1115,14.309524 
1116,14.309545 
1117,14.359804 
1118,14.359838 
1119,14.359849 
1120,14.359858 
1121,14.410039 
1122,14.410068 
1123,14.410078 
1124,14.410086 
1125,14.460313 
1126,14.460346 
1127,14.460355 
1128,14.460364 
1129,14.510559 
1130,14.510589 
1131,14.510599 
1132,14.510608 
1133,14.560838 
1134,14.560869 
1135,14.560878 
1136,14.560886 
1137,14.611119 
1138,14.611153 
1139,14.611163 
1140,14.611262 
1141,14.661579 
1142,14.661643 
1143,14.661668 
1144,14.661689 
1145,14.711904 
1146,14.711938 
1147,14.711949 
1148,14.711958 
1149,14.762203 
1150,14.762254 
1151,14.762276 
1152,14.762296 
1153,14.812542 
1154,14.812588 
1155,14.812608 
1156,14.812626 
1157,14.862882 
1158,14.862922 
1159,14.862942 
1160,14.862962 
1161,14.913196 
1162,14.913231 
1163,14.913248 
1164,14.913264 
1165,14.963430 
1166,14.963459 
1167,14.963467 
1168,14.963474 
1169,15.013693 
1170,15.013721 
1171,15.013730 
1172,15.013737 
1173,15.063956 
1174,15.063983 
1175,15.063992 
1176,15.064000 
1177,15.114316 
1178,15.114384 
1179,15.114413 
1180,15.114439 
1181,15.164742 
1182,15.164808 
1183,15.164834 
1184,15.164854 
1185,15.215362 
1186,15.215466 
1187,15.215518 
1188,15.215549 
1189,15.265950 
1190,15.266021 
1191,15.266048 
1192,15.266070 
1193,15.316393 
1194,15.316462 
1195,15.316486 
1196,15.316507 
1197,15.366836 
1198,15.366906 
1199,15.366935 
1200,15.366957 
1201,15.417246 
1202,15.417282 
1203,15.417295 
1204,15.417304 
1205,15.467538 
1206,15.467569 
1207,15.467578 
1208,15.467585 
1209,15.517819 
1210,15.517849 
1211,15.517858 
1212,15.517866 
1213,15.568115 
1214,15.568147 
1215,15.568159 
1216,15.568167 
1217,15.618413 
1218,15.618468 
1219,15.618487 
1220,15.618503 
1221,15.668801 
1222,15.668854 
1223,15.668876 
1224,15.668891 
1225,15.719208 
1226,15.719259 
1227,15.719279 
1228,15.719295 
1229,15.769557 
1230,15.769612 
1231,15.769632 
1232,15.769649 
1233,15.819880 
1234,15.819944 
1235,15.819968 
1236,15.819989 
1237,15.870290 
1238,15.870357 
1239,15.870384 
1240,15.870405 
1241,15.920653 
1242,15.920686 
1243,15.920696 
1244,15.920705 
1245,15.970889 
1246,15.970920 
1247,15.970932 
1248,15.970941 
1249,16.021089 
1250,16.021120 
1251,16.021131 
1252,16.021140 
1253,16.071384 
1254,16.071447 
1255,16.071470 
1256,16.071490 
1257,16.121828 
1258,16.121936 
1259,16.121966 
1260,16.121987 
1261,16.172238 
1262,16.172272 
1263,16.172282 
1264,16.172292 
1265,16.222469 
1266,16.222500 
1267,16.222512 
1268,16.222521 
1269,16.272753 
1270,16.272784 
1271,16.272794 
1272,16.272804 
1273,16.323038 
1274,16.323071 
1275,16.323082 
1276,16.323091 
1277,16.373357 
1278,16.373402 
1279,16.373418 
1280,16.373431 
1281,16.423625 
1282,16.423653 
1283,16.423662 
1284,16.423669 
1285,16.473954 
1286,16.474002 
1287,16.474019 
1288,16.474034 
1289,16.524269 
1290,16.524296 
1291,16.524304 
1292,16.524311 
1293,16.574572 
1294,16.574618 
1295,16.574632 
1296,16.574645 
1297,16.624910 
1298,16.624954 
1299,16.624969 
1300,16.624982 
1301,16.675178 
1302,16.675205 
1303,16.675213 
1304,16.675222 
1305,16.725415 
1306,16.725542 
1307,16.725563 
1308,16.725581 
1309,16.775887 
1310,16.775942 
1311,16.775962 
1312,16.775978 
1313,16.826219 
1314,16.826281 
1315,16.826303 
1316,16.826319 
1317,16.876580 
1318,16.876635 
1319,16.876655 
1320,16.876672 
1321,16.926850 
1322,16.926878 
1323,16.926887 
1324,16.926895 
1325,16.977114 
1326,16.977143 
1327,16.977151 
1328,16.977158 
1329,17.027330 
1330,17.027359 
1331,17.027367 
1332,17.027375 
1333,17.077595 
1334,17.077626 
1335,17.077635 
1336,17.077642 
1337,17.127825 
1338,17.127853 
1339,17.127861 
1340,17.127870 
1341,17.178114 
1342,17.178143 
1343,17.178152 
1344,17.178160 
1345,17.228380 
1346,17.228407 
1347,17.228415 
1348,17.228426 
1349,17.278731 
1350,17.278792 
1351,17.278816 
1352,17.278833 
1353,17.329148 
1354,17.329213 
1355,17.329237 
1356,17.329256 
1357,17.379508 
1358,17.379572 
1359,17.379598 
1360,17.379617 
1361,17.429932 
1362,17.429959 
1363,17.429968 
1364,17.429976 
1365,17.480196 
1366,17.480224 
1367,17.480232 
1368,17.480240 
1369,17.530412 
1370,17.530442 
1371,17.530450 
1372,17.530458 
1373,17.580657 
1374,17.580691 
1375,17.580700 
1376,17.580708 
1377,17.630861 
1378,17.630887 
1379,17.630896 
1380,17.630903 
1381,17.681086 
1382,17.681113 
1383,17.681121 
1384,17.681129 
1385,17.731442 
1386,17.731508 
1387,17.731536 
1388,17.731557 
1389,17.781826 
1390,17.781992 
1391,17.782041 
1392,17.782080 
1393,17.832503 
1394,17.832583 
1395,17.832611 
1396,17.832632 
1397,17.882900 
1398,17.882962 
1399,17.882986 
1400,17.883005 
1401,17.933264 
1402,17.933302 
1403,17.933313 
1404,17.933324 
1405,17.983511 
1406,17.983545 
1407,17.983557 
1408,17.983566 
1409,18.033726 
1410,18.033761 
1411,18.033774 
1412,18.033800 
1413,18.084028 
1414,18.084077 
1415,18.084090 
1416,18.084192 
1417,18.134553 
1418,18.134626 
1419,18.134649 
1420,18.134669 
1421,18.185046 
1422,18.185144 
1423,18.185194 
1424,18.185242 
1425,18.235569 
1426,18.235653 
1427,18.235686 
1428,18.235707 
1429,18.286087 
1430,18.286180 
1431,18.286236 
1432,18.286283 
1433,18.336648 
1434,18.336716 
1435,18.336742 
1436,18.336763 
1437,18.387105 
1438,18.387190 
1439,18.387239 
1440,18.387282 
1441,18.437495 
1442,18.437530 
1443,18.437546 
1444,18.437561 
1445,18.487793 
1446,18.487834 
1447,18.487851 
1448,18.487874 
1449,18.538059 
1450,18.538097 
1451,18.538114 
1452,18.538128 
1453,18.588375 
1454,18.588444 
1455,18.588489 
1456,18.588523 
1457,18.638796 
1458,18.638831 
1459,18.638848 
1460,18.638863 
1461,18.689142 
1462,18.689237 
1463,18.689288 
1464,18.689337 
1465,18.739560 
1466,18.739599 
1467,18.739621 
1468,18.739639 
1469,18.789918 
1470,18.789963 
1471,18.789987 
1472,18.790007 
1473,18.840250 
1474,18.840302 
1475,18.840324 
1476,18.840342 
1477,18.890541 
1478,18.890581 
1479,18.890601 
1480,18.890619 
1481,18.940800 
1482,18.940835 
1483,18.940852 
1484,18.940866 
1485,18.991098 
1486,18.991133 
1487,18.991150 
1488,18.991167 
1489,19.041340 
1490,19.041376 
1491,19.041392 
1492,19.041408 
1493,19.091734 
1494,19.091827 
1495,19.091882 
1496,19.091933 
1497,19.142217 
1498,19.142262 
1499,19.142284 
1500,19.142302 
1501,19.192496 
1502,19.192544 
1503,19.192570 
1504,19.192592 
1505,19.242845 
1506,19.242892 
1507,19.242913 
1508,19.242930 
1509,19.293177 
1510,19.293223 
1511,19.293243 
1512,19.293262 
1513,19.343480 
1514,19.343519 
1515,19.343540 
1516,19.343558 
1517,19.393813 
1518,19.393859 
1519,19.393909 
1520,19.393930 
1521,19.444111 
1522,19.444146 
1523,19.444163 
1524,19.444178 
1525,19.494467 
1526,19.494552 
1527,19.494592 
1528,19.494629 
1529,19.544844 
1530,19.544905 
1531,19.544940 
1532,19.544971 
1533,19.595227 
1534,19.595262 
1535,19.595278 
1536,19.595293 
1537,19.645584 
1538,19.645674 
1539,19.645729 
1540,19.645791 
1541,19.695988 
1542,19.696028 
1543,19.696047 
1544,19.696064 
1545,19.746305 
1546,19.746349 
1547,19.746369 
1548,19.746386 
1549,19.796629 
1550,19.796672 
1551,19.796691 
1552,19.796708 
1553,19.846950 
1554,19.846992 
1555,19.847011 
1556,19.847028 
1557,19.897330 
1558,19.897420 
1559,19.897473 
1560,19.897523 
1561,19.947832 
1562,19.947878 
1563,19.947899 
1564,19.947917 
1565,19.998167 
1566,19.998213 
1567,19.998234 
1568,19.998253 
1569,20.048498 
1570,20.048543 
1571,20.048565 
1572,20.048583 
1573,20.098830 
1574,20.098876 
1575,20.098897 
1576,20.098915 
1577,20.149108 
1578,20.149157 
1579,20.149181 
1580,20.149201 
1581,20.199551 
1582,20.199644 
1583,20.199697 
1584,20.199749 
1585,20.250087 
1586,20.250178 
1587,20.250232 
1588,20.250287 
1589,20.300617 
1590,20.300707 
1591,20.300762 
1592,20.300824 
1593,20.351158 
1594,20.351281 
1595,20.351333 
1596,20.351388 
1597,20.401773 
1598,20.401875 
1599,20.401968 
1600,20.401995 
1601,20.452244 
1602,20.452281 
1603,20.452299 
1604,20.452316 
1605,20.502563 
1606,20.502602 
1607,20.502617 
1608,20.502634 
1609,20.552841 
1610,20.552879 
1611,20.552897 
1612,20.552913 
1613,20.603100 
1614,20.603143 
1615,20.603161 
1616,20.603176 
1617,20.653385 
1618,20.653422 
1619,20.653439 
1620,20.653454 
1621,20.703698 
1622,20.703739 
1623,20.703755 
1624,20.703771 
1625,20.753979 
1626,20.754014 
1627,20.754030 
1628,20.754045 
1629,20.804224 
1630,20.804259 
1631,20.804275 
1632,20.804290 
1633,20.854481 
1634,20.854517 
1635,20.854534 
1636,20.854548 
1637,20.904768 
1638,20.904803 
1639,20.904819 
1640,20.904834 
1641,20.955007 
1642,20.955043 
1643,20.955059 
1644,20.955074 
1645,21.005388 
1646,21.005422 
1647,21.005439 
1648,21.005454 
1649,21.055712 
1650,21.055813 
1651,21.055862 
1652,21.055911 
1653,21.106522 
1654,21.106608 
1655,21.106653 
1656,21.106695 
1657,21.156941 
1658,21.157024 
1659,21.157072 
1660,21.157112 
1661,21.207461 
1662,21.207540 
